Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,1G1RB6E43CU108621,PAS,JAMAICA        ,NY,11435,QUEENS      ,2012,CHEVR,4DSD,ELECTRIC,3781,,,04/10/2018,08/20/2019,WH   ,N,N,N
VEH ,1G1RA6E49CU123451,PAS,NEW YORK       ,NY,10036,NEW YORK    ,2012,CHEVR,4DSD,ELECTRIC,5695,,,06/30/2017,09/27/2019,WH   ,N,N,N
VEH ,1G1RA6E44FU105864,PAS,WILLIAMSON     ,NY,14589,WAYNE       ,2015,CHEVR,4DSD,ELECTRIC,3738,,,11/30/2017,11/29/2019,RD   ,N,N,N
VEH ,1G1RA6E43EU156528,PAS,ROCHESTER      ,NY,14618,MONROE      ,2014,CHEVR,4DSD,ELECTRIC,3748,,,03/15/2017,04/22/2019,LT BL,N,N,N
VEH ,1G1RA6E42EU117073,PAS,KEENE          ,NY,12942,ESSEX       ,2014,CHEVR,4DSD,ELECTRIC,3742,,,02/26/2018,02/24/2020,RD   ,N,N,N
VEH ,1G1FZ6S09K4101431,PAS,WEST HURLEY    ,NY,12491,ULSTER      ,2019,CHEVR,4DSD,ELECTRIC,3604,,,08/31/2018,03/04/2019,GY   ,N,N,N
VEH ,1G1FZ6S09K4100571,PAS,BUFFALO        ,NY,14207,ERIE        ,2019,CHEVR,4DSD,ELECTRIC,3604,,,08/29/2018,03/31/2020,GY   ,N,N,N
VEH ,1G1FZ6S08K4100898,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/04/2018,07/30/2020,BL   ,N,N,N
VEH ,1G1FZ6S06K4100124,PAS,AMHERST        ,NY,14221,ERIE        ,2019,CHEVR,4DSD,ELECTRIC,3604,,,08/28/2018,08/27/2020,BL   ,N,N,N
VEH ,1G1FZ6S05K4102138,PAS,CHESTER        ,NY,10918,ORANGE      ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/15/2018,09/14/2020,GY   ,N,N,N
VEH ,1G1FZ6S03K4102946,PAS,ONEONTA        ,NY,13820,OTSEGO      ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/17/2018,09/16/2020,RD   ,N,N,N
VEH ,1G1FZ6S03K4101201,PAS,GUILFORD       ,NY,13780,CHENANGO    ,2019,CHEVR,4DSD,ELECTRIC,3604,,,08/31/2018,08/30/2020,LT GY,N,N,N
VEH ,1G1FZ6S03K4100257,PAS,BAYVILLE       ,NY,11709,NASSAU      ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/10/2018,09/09/2020,GR   ,N,N,N
VEH ,1G1FZ6S01K4104310,PAS,ROCHESTER      ,NY,14618,MONROE      ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/14/2018,09/13/2020,GR   ,N,N,N
VEH ,1G1FZ6S01K4101116,PAS,SCHENECTADY    ,NY,12309,SCHENECTADY ,2019,CHEVR,4DSD,ELECTRIC,3604,,,09/09/2018,09/08/2020,GY   ,N,N,N
VEH ,1G1FZ6S00K4103567,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2019,CHEVR,SUBN,ELECTRIC,3604,,,09/22/2018,09/30/2020,BL   ,N,N,N
VEH ,1G1FY6S09K4101142,PAS,SOMERS         ,NY,10589,WESTCHESTER ,2019,CHEVR,4DSD,ELECTRIC,3554,,,08/28/2018,12/12/2019,RD   ,N,N,N
VEH ,1G1FY6S0XK4101862,PAS,VOORHEESVILLE  ,NY,12186,ALBANY      ,2019,CHEVR,SUBN,ELECTRIC,3557,,,09/19/2018,09/18/2020,WH   ,N,N,N
VEH ,1G1FX6S09J4137723,PAS,WILLIAMSVILLE  ,NY,14221,ERIE        ,2018,CHEVR,4DSD,ELECTRIC,3610,,,07/31/2018,04/02/2019,BL   ,N,N,N
VEH ,1G1FX6S09J4136216,PAS,HARTSDALE      ,NY,10530,WESTCHESTER ,2018,CHEVR,4DSD,ELECTRIC,3610,,,08/18/2018,01/20/2020,GY   ,N,N,N
VEH ,1G1FX6S09J4125488,PAS,HUDSON         ,NY,12534,COLUMBIA    ,2018,CHEVR,4DSD,ELECTRIC,3610,,,05/07/2018,05/06/2020,WH   ,N,N,N
VEH ,1G1FX6S09J4116418,PAS,WYNANTSKILL    ,NY,12198,RENSSELAER  ,2018,CHEVR,SUBN,ELECTRIC,3610,,,03/30/2018,03/11/2019,GY   ,N,N,N
VEH ,1G1FX6S09J4110036,PAS,CENTER MORICHE ,NY,11934,SUFFOLK     ,2018,CHEVR,4DSD,ELECTRIC,3610,,,05/09/2018,03/30/2020,BL   ,N,N,N
VEH ,1G1FX6S09H4188956,PAS,FOREST HILLS   ,NY,11375,QUEENS      ,2017,CHEVR,4DSD,ELECTRIC,3597,,,04/30/2018,04/29/2020,GY   ,N,N,N
VEH ,1G1FX6S09H4187709,PAS,BREWERTON      ,NY,13029,ONONDAGA    ,2017,CHEVR,4DSD,ELECTRIC,3597,,,08/09/2018,08/08/2020,GY   ,N,N,N
VEH ,1G1FX6S09H4187645,PAS,BUFFALO        ,NY,14213,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3597,,,01/03/2018,01/11/2020,GY   ,N,N,N
VEH ,1G1FX6S09H4185989,PAS,NORTHPORT      ,NY,11768,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/19/2017,05/22/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4181280,PAS,HONEOYE FALLS  ,NY,14472,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,11/28/2017,11/27/2019,BL   ,N,N,N
VEH ,1G1FX6S09H4180310,PAS,MANLIUS        ,NY,13104,ONONDAGA    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/20/2018,04/19/2020,BK   ,N,N,N
VEH ,1G1FX6S09H4176824,PAS,MENANDS        ,NY,12204,ALBANY      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,11/18/2017,11/17/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4176354,PAS,PITTSFORD      ,NY,14534,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/29/2018,12/28/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4173244,PAS,NISKAYUNA      ,NY,12309,SCHENECTADY ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/06/2018,02/02/2020,BK   ,N,N,N
VEH ,1G1FX6S09H4172093,PAS,ROCHESTER      ,NY,14623,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/11/2018,07/07/2020,BL   ,N,N,N
VEH ,1G1FX6S09H4171638,PAS,EAST AMHERST   ,NY,14051,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3600,,,10/10/2017,05/22/2019,RD   ,N,N,N
VEH ,1G1FX6S09H4170232,PAS,SHOKAN         ,NY,12481,ULSTER      ,2017,CHEVR,4DSD,ELECTRIC,3597,,,08/10/2018,01/02/2020,LT GY,N,N,N
VEH ,1G1FX6S09H4169453,PAS,BRIARCLIFF MAN ,NY,10510,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/18/2017,09/17/2019,BL   ,N,N,N
VEH ,1G1FX6S09H4168688,PAS,COHOES         ,NY,12047,ALBANY      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,06/15/2017,12/27/2018,WH   ,N,N,N
VEH ,1G1FX6S09H4168027,PAS,LANCASTER      ,NY,14086,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3587,,,03/29/2018,03/28/2020,WH   ,N,N,N
VEH ,1G1FX6S09H4166102,PAS,DOBBS FERRY    ,NY,10522,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/01/2018,07/16/2020,BL   ,N,N,N
VEH ,1G1FX6S09H4165905,PAS,ITHACA         ,NY,14850,TOMPKINS    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/25/2018,12/28/2019,WH   ,N,N,N
VEH ,1G1FX6S09H4165533,PAS,WELLS          ,NY,12190,HAMILTON    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,06/27/2018,05/05/2019,BK   ,N,N,N
VEH ,1G1FX6S09H4165208,PAS,WEBSTER        ,NY,14580,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/30/2017,10/29/2019,BL   ,N,N,N
VEH ,1G1FX6S09H4164737,PAS,GARDEN CITY    ,NY,11530,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/04/2017,09/30/2019,RD   ,N,N,N
VEH ,1G1FX6S09H4164141,PAS,SNYDER         ,NY,14226,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3600,,,06/18/2018,07/30/2020,GY   ,N,N,N
VEH ,1G1FX6S09H4162907,PAS,NASSAU         ,NY,12123,RENSSELAER  ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/22/2017,05/21/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4162583,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/31/2017,02/17/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4160512,PAS,ROCHESTER      ,NY,14624,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/18/2017,09/18/2019,GY   ,N,N,N
VEH ,1G1FX6S09H4159635,PAS,MONROE         ,NY,10950,ORANGE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/28/2017,10/27/2019,BK   ,N,N,N
VEH ,1G1FX6S09H4156377,PAS,MT VERNON      ,NY,10553,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/20/2017,05/19/2019,OR   ,N,N,N
VEH ,1G1FX6S09H4152474,PAS,SYOSSET        ,NY,11791,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/17/2017,04/16/2019,OR   ,N,N,N
VEH ,1G1FX6S09H4150613,PAS,ALBANY         ,NY,12208,ALBANY      ,2017,CHEVR,SUBN,ELECTRIC,3610,,,04/11/2017,04/10/2019,BL   ,N,N,N
VEH ,1G1FX6S09H4149283,PAS,CLINTON        ,NY,13323,ONEIDA      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/20/2017,11/15/2019,BL   ,N,N,N
VEH ,1G1FX6S09H4147355,PAS,BUFFALO        ,NY,14228,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3600,,,03/04/2017,03/03/2019,GY   ,N,N,N
VEH ,1G1FX6S08J4135705,PAS,NEW YORK       ,NY,10024,NEW YORK    ,2018,CHEVR,4DSD,ELECTRIC,3610,,,06/30/2018,06/04/2019,WH   ,N,N,N
VEH ,1G1FX6S08J4135624,PAS,BRIARCLIFF MNR ,NY,10510,WESTCHESTER ,2018,CHEVR,4DSD,ELECTRIC,3610,,,07/02/2018,07/01/2020,OR   ,N,N,N
VEH ,1G1FX6S08J4118547,PAS,WASHINGTONVLLE ,NY,10992,ROCKLAND    ,2018,CHEVR,4DSD,ELECTRIC,3610,,,03/31/2018,02/25/2019,GY   ,N,N,N
VEH ,1G1FX6S08J4117429,PAS,BALLSTON SPA   ,NY,12020,SARATOGA    ,2018,CHEVR,4DSD,ELECTRIC,3610,,,04/01/2018,09/13/2019,BL   ,N,N,N
VEH ,1G1FX6S08J4117222,PAS,BRONX          ,NY,10463,BRONX       ,2018,CHEVR,4DSD,ELECTRIC,3610,,,03/30/2018,04/12/2020,GY   ,N,N,N
VEH ,1G1FX6S08J4116118,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2018,CHEVR,4DSD,ELECTRIC,3610,,,03/24/2018,07/16/2019,RD   ,N,N,N
VEH ,1G1FX6S08H4191038,PAS,BEAVER DAMS    ,NY,14812,SCHUYLER    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,03/12/2018,03/11/2020,BK   ,N,N,N
VEH ,1G1FX6S08H4188222,PAS,HARTSDALE      ,NY,10530,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,01/11/2018,07/30/2019,GY   ,N,N,N
VEH ,1G1FX6S08H4188026,PAS,PITTSFORD      ,NY,14534,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/25/2018,07/21/2020,BK   ,N,N,N
VEH ,1G1FX6S08H4187412,PAS,CLIMAX         ,NY,12042,GREENE      ,2017,CHEVR,4DSD,ELECTRIC,3597,,,01/15/2018,01/14/2020,RD   ,N,N,N
VEH ,1G1FX6S08H4182470,PAS,BROOKLYN       ,NY,11201,KINGS       ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/08/2017,02/12/2019,WH   ,N,N,N
VEH ,1G1FX6S08H4180363,PAS,GRANVILLE      ,NY,12832,WASHINGTON  ,2017,CHEVR,4DSD,ELECTRIC,3610,,,11/03/2017,12/09/2018,BK   ,N,N,N
VEH ,1G1FX6S08H4179391,PAS,SYRACUSE       ,NY,13210,ONONDAGA    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/30/2017,03/11/2019,LT GY,N,N,N
VEH ,1G1FX6S08H4179133,PAS,EAST SETAUKET  ,NY,11733,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,06/27/2018,06/26/2020,BL   ,N,N,N
VEH ,1G1FX6S08H4178547,PAS,DOBBS FERRY    ,NY,10522,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3597,,,02/08/2018,02/07/2020,GY   ,N,N,N
VEH ,1G1FX6S08H4174160,PAS,RYE            ,NY,10580,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/05/2018,10/09/2020,BL   ,N,N,N
VEH ,1G1FX6S08H4173199,PAS,ROSLYN         ,NY,11576,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/22/2018,07/17/2020,OR   ,N,N,N
VEH ,1G1FX6S08H4172702,PAS,BUFFALO        ,NY,14222,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3610,,,06/27/2017,06/26/2019,RD   ,N,N,N
VEH ,1G1FX6S08H4169640,PAS,ROCHESTER      ,NY,14622,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3600,,,02/28/2018,12/29/2019,BL   ,N,N,N
VEH ,1G1FX6S08H4167578,PAS,WEST SAND LAKE ,NY,12196,RENSSELAER  ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/10/2017,07/09/2019,BL   ,N,N,N
VEH ,1G1FX6S08H4167063,PAS,POUGHKEEPSIE   ,NY,12603,DUTCHESS    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/17/2017,08/16/2019,RD   ,N,N,N
VEH ,1G1FX6S08H4165961,PAS,AMHERST        ,NY,14228,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/17/2017,12/02/2019,WH   ,N,N,N
VEH ,1G1FX6S08H4164261,PAS,GREAT NECK     ,NY,11023,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3600,,,12/22/2017,01/06/2019,GY   ,N,N,N
VEH ,1G1FX6S08H4161179,PAS,MACEDON        ,NY,14502,WAYNE       ,2017,CHEVR,4DSD,ELECTRIC,3597,,,06/20/2018,07/26/2020,GY   ,N,N,N
VEH ,1G1FX6S08H4161053,PAS,VICTOR         ,NY,14564,ONTARIO     ,2017,CHEVR,4DSD,ELECTRIC,3597,,,12/14/2017,02/14/2020,BK   ,N,N,N
VEH ,1G1FX6S08H4158945,PAS,KENMORE        ,NY,14217,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3610,,,02/13/2018,03/13/2020,BK   ,N,N,N
VEH ,1G1FX6S08H4155804,PAS,PLAINVIEW      ,NY,11803,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/10/2017,07/24/2019,BL   ,N,N,N
VEH ,1G1FX6S08H4152840,PAS,CUTCHOGUE      ,NY,11935,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,06/18/2018,04/16/2020,BK   ,N,N,N
VEH ,1G1FX6S08H4151512,PAS,BROOKLYN       ,NY,11234,KINGS       ,2017,CHEVR,4DSD,ELECTRIC,3800,,,07/15/2018,03/15/2019,BK   ,N,N,N
VEH ,1G1FX6S08H4151333,PAS,BUFFALO        ,NY,14213,ERIE        ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/29/2017,04/28/2019,BK   ,N,N,N
VEH ,1G1FX6S08H4150294,PAS,SAVONA         ,NY,14879,STEUBEN     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/04/2017,01/15/2019,BL   ,N,N,N
VEH ,1G1FX6S08H4147007,PAS,VESTAL         ,NY,13850,BROOME      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,03/30/2017,03/29/2019,BL   ,N,N,N
VEH ,1G1FX6S08H4146505,PAS,RYE BROOK      ,NY,10573,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,06/02/2018,06/09/2020,OR   ,N,N,N
VEH ,1G1FX6S08H4146150,PAS,WEST HENRIETTA ,NY,14586,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3810,,,01/08/2018,02/28/2020,GY   ,N,N,N
VEH ,1G1FX6S07J4140197,PAS,NISKAYUNA      ,NY,12309,SCHENECTADY ,2018,CHEVR,4DSD,ELECTRIC,3610,,,08/21/2018,04/25/2019,GY   ,N,N,N
VEH ,1G1FX6S07J4140135,PAS,CLIFTON PARK   ,NY,12065,SARATOGA    ,2018,CHEVR,4DSD,ELECTRIC,3610,,,08/31/2018,08/30/2020,BK   ,N,N,N
VEH ,1G1FX6S07J4136487,PAS,WALLKILL       ,NY,12589,ORANGE      ,2018,CHEVR,4DSD,ELECTRIC,3610,,,08/10/2018,09/06/2020,BK   ,N,N,N
VEH ,1G1FX6S07J4134254,PAS,CONESUS        ,NY,14435,LIVINGSTON  ,2018,CHEVR,4DSD,ELECTRIC,3610,,,06/27/2018,06/26/2020,BL   ,N,N,N
VEH ,1G1FX6S07J4132410,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2018,CHEVR,4DSD,ELECTRIC,3610,,,07/06/2018,12/09/2019,BK   ,N,N,N
VEH ,1G1FX6S07J4119429,PAS,GENEVA         ,NY,14456,ONTARIO     ,2018,CHEVR,4DSD,ELECTRIC,3610,,,06/12/2018,12/21/2018,RD   ,N,N,N
VEH ,1G1FX6S07J4108849,PAS,VALLEY STREAM  ,NY,11581,NASSAU      ,2018,CHEVR,4DSD,ELECTRIC,3610,,,04/19/2018,03/13/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4190348,PAS,CANASTOTA      ,NY,13032,MADISON     ,2017,CHEVR,4DSD,ELECTRIC,3597,,,05/05/2018,05/04/2020,LT GY,N,N,N
VEH ,1G1FX6S07H4187708,PAS,NIAGARA FALLS  ,NY,14304,NIAGARA     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/29/2017,12/28/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4184694,PAS,REXVILLE       ,NY,14877,STEUBEN     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,03/25/2018,04/04/2020,GY   ,N,N,N
VEH ,1G1FX6S07H4182718,PAS,ROCHESTER      ,NY,14620,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3597,,,05/31/2018,02/19/2020,GY   ,N,N,N
VEH ,1G1FX6S07H4182542,PAS,WARNERVILLE    ,NY,12187,SCHOHARIE   ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/31/2017,10/30/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4179575,PAS,NISKAYUNA      ,NY,12309,SCHENECTADY ,2017,CHEVR,4DSD,ELECTRIC,3610,,,01/03/2018,08/29/2019,WH   ,N,N,N
VEH ,1G1FX6S07H4179236,PAS,REDFORD        ,NY,12978,CLINTON     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/20/2017,07/10/2019,BL   ,N,N,N
VEH ,1G1FX6S07H4176224,PAS,N SYRACUSE     ,NY,13212,ONONDAGA    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,01/02/2018,03/26/2020,BL   ,N,N,N
VEH ,1G1FX6S07H4176188,PAS,HARTSDALE      ,NY,10530,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3597,,,11/25/2017,11/24/2019,GY   ,N,N,N
VEH ,1G1FX6S07H4175476,PAS,ROCHESTER      ,NY,14617,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,03/16/2018,04/20/2020,GY   ,N,N,N
VEH ,1G1FX6S07H4168463,PAS,HARRISON       ,NY,10528,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/03/2017,03/10/2019,BL   ,N,N,N
VEH ,1G1FX6S07H4168155,PAS,HASTINGS ON HU ,NY,10706,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3610,,,03/06/2018,04/21/2020,OR   ,N,N,N
VEH ,1G1FX6S07H4168107,PAS,CANANDAIGUA    ,NY,14424,ONTARIO     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,05/08/2018,06/26/2020,BK   ,N,N,N
VEH ,1G1FX6S07H4167605,PAS,CLD SPRNG HBR  ,NY,11724,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/15/2017,09/14/2019,BL   ,N,N,N
VEH ,1G1FX6S07H4167426,PAS,POUGHKEEPSIE   ,NY,12603,DUTCHESS    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/08/2017,08/07/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4166972,PAS,BROOKLYN       ,NY,11218,KINGS       ,2017,CHEVR,4DSD,ELECTRIC,3610,,,01/06/2018,09/20/2019,OR   ,N,N,N
VEH ,1G1FX6S07H4166826,PAS,CANANDAIGUA    ,NY,14424,ONTARIO     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/11/2017,09/10/2019,WH   ,N,N,N
VEH ,1G1FX6S07H4165921,PAS,BALLSTON LAKE  ,NY,12019,SARATOGA    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/27/2017,09/06/2019,WH   ,N,N,N
VEH ,1G1FX6S07H4162940,PAS,WESTHAMPTN BCH ,NY,11978,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,12/31/2017,12/30/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4160069,PAS,NEW HARTFORD   ,NY,13413,ONEIDA      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,07/24/2018,10/09/2020,BL   ,N,N,N
VEH ,1G1FX6S07H4158774,PAS,REXFORD        ,NY,12148,SARATOGA    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/29/2017,04/28/2019,BL   ,N,N,N
VEH ,1G1FX6S07H4157480,PAS,CORFU          ,NY,14036,GENESEE     ,2017,CHEVR,4DSD,ELECTRIC,3587,,,04/21/2017,04/20/2019,RD   ,N,N,N
VEH ,1G1FX6S07H4156846,PAS,ROCHESTER      ,NY,14610,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,04/18/2017,04/17/2019,RD   ,N,N,N
VEH ,1G1FX6S07H4156121,PAS,HUNTINGTON     ,NY,11743,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,04/21/2017,04/20/2019,RD   ,N,N,N
VEH ,1G1FX6S07H4155681,PAS,ROCHESTER      ,NY,14622,MONROE      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,06/12/2018,06/10/2020,WH   ,N,N,N
VEH ,1G1FX6S07H4151582,PAS,LOCKPORT       ,NY,14094,NIAGARA     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,08/24/2017,10/09/2018,GY   ,N,N,N
VEH ,1G1FX6S07H4150738,PAS,BROOKLYN       ,NY,11229,KINGS       ,2017,CHEVR,4DSD,ELECTRIC,3600,,,04/04/2017,04/03/2019,BK   ,N,N,N
VEH ,1G1FX6S07H4150688,PAS,ERIN           ,NY,14838,CHEMUNG     ,2017,CHEVR,4DSD,ELECTRIC,3587,,,04/06/2017,04/05/2019,WH   ,N,N,N
VEH ,1G1FX6S07H4148021,PAS,WADING RIVER   ,NY,11792,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3600,,,05/10/2018,05/17/2020,BK   ,N,N,N
VEH ,1G1FX6S07H4145832,PAS,GREENPORT      ,NY,11944,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3587,,,12/21/2017,12/20/2019,RD   ,N,N,N
VEH ,1G1FX6S06J4140465,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2018,CHEVR,4DSD,ELECTRIC,3610,,,09/20/2018,09/19/2020,WH   ,N,N,N
VEH ,1G1FX6S06J4117008,PAS,WESTTOWN       ,NY,10998,ORANGE      ,2018,CHEVR,4DSD,ELECTRIC,3597,,,07/28/2018,07/27/2020,RD   ,N,N,N
VEH ,1G1FX6S06H4190535,PAS,PORT WASHINGTN ,NY,11050,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,02/06/2018,02/05/2020,GY   ,N,N,N
VEH ,1G1FX6S06H4186694,PAS,NORTH BABYLON  ,NY,11703,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/23/2018,09/27/2020,RD   ,N,N,N
VEH ,1G1FX6S06H4180670,PAS,RIDGEWOOD      ,NY,11385,QUEENS      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,11/07/2017,04/24/2019,WH   ,N,N,N
VEH ,1G1FX6S06H4178224,PAS,ITHACA         ,NY,14850,TOMPKINS    ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/24/2017,11/23/2018,BL   ,N,N,N
VEH ,1G1FX6S06H4176277,PAS,SCOTIA         ,NY,12302,SCHENECTADY ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/14/2017,04/18/2019,BL   ,N,N,N
VEH ,1G1FX6S06H4175839,PAS,ALBANY         ,NY,12206,ALBANY      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,11/11/2017,10/15/2019,GY   ,N,N,N
VEH ,1G1FX6S06H4173377,PAS,EAST GREENBUSH ,NY,12061,RENSSELAER  ,2017,CHEVR,4DSD,ELECTRIC,3610,,,08/15/2017,10/01/2019,GY   ,N,N,N
VEH ,1G1FX6S06H4173136,PAS,JAMESVILLE     ,NY,13078,ONONDAGA    ,2017,CHEVR,4DSD,ELECTRIC,3597,,,07/31/2018,12/05/2019,GY   ,N,N,N
VEH ,1G1FX6S06H4171922,PAS,ALBANY         ,NY,12206,ALBANY      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,10/30/2017,10/29/2019,BL   ,N,N,N
VEH ,1G1FX6S06H4171239,PAS,QUEENSBURY     ,NY,12804,WARREN      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,09/06/2018,09/28/2020,BK   ,N,N,N
VEH ,1G1FX6S06H4169233,PAS,SETAUKET       ,NY,11733,SUFFOLK     ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/19/2017,01/06/2020,GY   ,N,N,N
VEH ,1G1FX6S06H4168504,PAS,MAMARONECK     ,NY,10543,WESTCHESTER ,2017,CHEVR,4DSD,ELECTRIC,3600,,,11/10/2017,10/07/2018,GY   ,N,N,N
VEH ,1G1FX6S06H4168406,PAS,PORT WASHINGTN ,NY,11050,NASSAU      ,2017,CHEVR,4DSD,ELECTRIC,3610,,,12/21/2017,12/20/2019,RD   ,N,N,N
VEH ,1G1FX6S06H4168230,PAS,CARMEL         ,NY,10512,PUTNAM      ,2017,CHEVR,4DSD,ELECTRIC,3600,,,06/19/2017,06/18/2019,BL   ,N,N,N
